# ----------------------------------------,,,,,"https://analytics.google.com/analytics/web/#/report/conversions-ecommerce-transaction/a203531w84011461p149197394/_u.date00=20181001&_u.date01=20181031&explorer-table.secSegmentId=analytics.medium&explorer-table.plotKeys=%5B%5D&explorer-table.rowCount=5000&explorer-table.advFilter=%5B%5B0,%22analytics.medium%22,%22PT%22,%22cpc%22,0%5D,%5B1,%22analytics.transactionRevenue%22,%22LT%22,%22100%22,0%5D%5D"
# Master View,,,,,
# Transactions,,,,,
# 20181001-20181031,,,,,
# ----------------------------------------,,,,,
,,,,,
Transaction ID,Medium,Revenue,Tax,Shipping,Quantity
5CM88327PA231950V,cpc,£50.00,£12.50,£0.00,1
5E587428B8606434Y,cpc,£50.00,£12.50,£0.00,1
5EW794208V681954H,cpc,£50.00,£0.00,£0.00,1
5FK981267P8254240,cpc,£50.00,£0.00,£0.00,1
5FU512007D1180806,cpc,£50.00,£0.00,£0.00,1
5G0966336B555142G,cpc,£50.00,£12.50,£0.00,1
5G1702637S245013B,cpc,£50.00,£12.50,£0.00,1
5G915850YW435461X,cpc,£50.00,£12.50,£0.00,1
5H801205V0069473S,cpc,£50.00,£12.50,£0.00,1
5J409696NT557872Y,cpc,£50.00,£12.50,£0.00,1
5JD26805Y6228710U,cpc,£50.00,£12.50,£0.00,1
5JU19315594774011,cpc,£50.00,£12.50,£0.00,1
5K1953089D780721D,cpc,£50.00,£12.50,£0.00,1
5K810200U6222712G,cpc,£50.00,£12.50,£0.00,1
5KB63458E9776033R,cpc,£50.00,£12.50,£0.00,1
5L511525B5673524J,cpc,£50.00,£12.50,£0.00,1
5LR192117X018983N,cpc,£50.00,£0.00,£0.00,1
5LT22077V3920014W,cpc,£50.00,£12.50,£0.00,1
5LV4285958525461V,cpc,£50.00,£12.50,£0.00,1
5M210148YK067725R,cpc,£50.00,£12.50,£0.00,1
5MJ04265C5931963M,cpc,£50.00,£12.50,£0.00,1
5MP614755V548630D,cpc,£50.00,£12.50,£0.00,1
5N432854FR841244U,cpc,£50.00,£12.50,£0.00,1
5N468396JW417734H,cpc,£50.00,£12.50,£0.00,1
5N5914509L5781923,cpc,£50.00,£12.50,£0.00,1
5NY06552BN160803F,cpc,£50.00,£12.50,£0.00,1
5R072674K62221322,cpc,£50.00,£0.00,£0.00,1
5RP00924DM8362049,cpc,£50.00,£12.50,£0.00,1
5SA84535HT621943H,cpc,£50.00,£12.50,£0.00,1
5T909502WV3501844,cpc,£50.00,£12.50,£0.00,1
5TJ246048T1848147,cpc,£50.00,£12.50,£0.00,1
5TU572076G401563D,cpc,£50.00,£12.50,£0.00,1
5UP01755JX388822H,cpc,£50.00,£12.50,£0.00,1
5UP06853EU696191T,cpc,£50.00,£12.50,£0.00,1
5UW03385127028040,cpc,£50.00,£12.50,£0.00,1
5VN806480E8509815,cpc,£50.00,£12.50,£0.00,1
5W590322R69378203,cpc,£50.00,£12.50,£0.00,1
5XD03389NK7622512,cpc,£50.00,£12.50,£0.00,1
5Y67173983467644Y,cpc,£50.00,£0.00,£0.00,1
60H120085R8629548,cpc,£50.00,£12.50,£0.00,1
60Y45428JW292254M,cpc,£50.00,£0.00,£0.00,1
61R41541BS319092F,cpc,£50.00,£12.50,£0.00,1
62C256760Y136722V,cpc,£50.00,£0.00,£0.00,1
62Y06030JA6200928,cpc,£50.00,£12.50,£0.00,1
6357030339020181B,cpc,£50.00,£12.50,£0.00,1
64E50818B0812633L,cpc,£50.00,£12.50,£0.00,1
64L76197GN510100S,cpc,£50.00,£12.50,£0.00,1
64W88200E29332352,cpc,£50.00,£12.50,£0.00,1
66769803CV7239527,cpc,£50.00,£12.50,£0.00,1
66S28390WG180390L,cpc,£50.00,£12.50,£0.00,1
66Y00214XE5503522,cpc,£50.00,£12.50,£0.00,1
68A9826182154105S,cpc,£50.00,£0.00,£0.00,1
68S885051T3461624,cpc,£50.00,£12.50,£0.00,1
69Y67477TD711921F,cpc,£50.00,£12.50,£0.00,1
6A516711TC7975324,cpc,£50.00,£12.50,£0.00,1
6AE69694WV800560R,cpc,£50.00,£0.00,£0.00,1
6AF2178476535914K,cpc,£50.00,£12.50,£0.00,1
6AF919388D3053411,cpc,£50.00,£12.50,£0.00,1
6AP54153GG2779624,cpc,£50.00,£12.50,£0.00,1
6AT57459045025531,cpc,£50.00,£12.50,£0.00,1
6AW17701TR239001D,cpc,£50.00,£0.00,£0.00,1
6B0888025K423393M,cpc,£50.00,£0.00,£0.00,1
6CD96053BL6350424,cpc,£50.00,£12.50,£0.00,1
6D33960427088014M,cpc,£50.00,£12.50,£0.00,1
6DW33933AH8066223,cpc,£50.00,£12.50,£0.00,1
6E319245U8812551R,cpc,£50.00,£12.50,£0.00,1
6GG570819D616113Y,cpc,£50.00,£0.00,£0.00,1
6HM6348748027164T,cpc,£50.00,£0.00,£0.00,1
6JP8405355509464Y,cpc,£50.00,£12.50,£0.00,1
6K243035KG331111U,cpc,£50.00,£12.50,£0.00,1
6K767885KL579783L,cpc,£50.00,£12.50,£0.00,1
6K969528AA584115D,cpc,£50.00,£12.50,£0.00,1
6KD427301L040841M,cpc,£50.00,£0.00,£0.00,1
6KM07207AL5924452,cpc,£50.00,£12.50,£0.00,1
6KM74374DX4830306,cpc,£50.00,£12.50,£0.00,1
6L916021PG567551D,cpc,£50.00,£12.50,£0.00,1
6MA73622YW126273V,cpc,£50.00,£12.50,£0.00,1
6MR00524SG8588423,cpc,£50.00,£12.50,£0.00,1
6NE18421PG2144737,cpc,£50.00,£0.00,£0.00,1
6NM80244HA1203110,cpc,£50.00,£12.50,£0.00,1
6NP36870AA994305S,cpc,£50.00,£12.50,£0.00,1
6PK76652WV7534452,cpc,£50.00,£0.00,£0.00,1
6PL330401X5987334,cpc,£50.00,£0.00,£0.00,1
6PN58152S1002431F,cpc,£50.00,£12.50,£0.00,1
6RA11399UT441853N,cpc,£50.00,£0.00,£0.00,1
6RL63387CY005730S,cpc,£50.00,£12.50,£0.00,1
6RS53413TV750602E,cpc,£50.00,£12.50,£0.00,1
6S841909TY084663F,cpc,£50.00,£12.50,£0.00,1
6SG814935X538045G,cpc,£50.00,£0.00,£0.00,1
6SJ62014C1432922G,cpc,£50.00,£12.50,£0.00,1
6TD55551K37251739,cpc,£50.00,£12.50,£0.00,1
6TV31081A3301811T,cpc,£50.00,£12.50,£0.00,1
6U5687711N477233C,cpc,£50.00,£12.50,£0.00,1
6U9226118D8963233,cpc,£50.00,£12.50,£0.00,1
6VX09202LE836941B,cpc,£50.00,£0.00,£0.00,1
6VY19643CE085231M,cpc,£50.00,£12.50,£0.00,1
6WK06926TB980393E,cpc,£50.00,£12.50,£0.00,1
6WN88073958341523,cpc,£50.00,£12.50,£0.00,1
6WU68000N9559171B,cpc,£50.00,£12.50,£0.00,1
6XS278198F340864Y,cpc,£50.00,£12.50,£0.00,1
6YG05351V15920935,cpc,£50.00,£12.50,£0.00,1
6YX005222P464110G,cpc,£50.00,£12.50,£0.00,1
70F73934UU479533W,cpc,£50.00,£12.50,£0.00,1
70S82210BL9832911,cpc,£50.00,£12.50,£0.00,1
70Y77106AW0060047,cpc,£50.00,£12.50,£0.00,1
72573041DX3732257,cpc,£50.00,£0.00,£0.00,1
73170976B69705827,cpc,£50.00,£12.50,£0.00,1
735184409W989102A,cpc,£50.00,£12.50,£0.00,1
73E659989F9368545,cpc,£50.00,£12.50,£0.00,1
74D24676YM519992N,cpc,£50.00,£12.50,£0.00,1
74N25781LM2455242,cpc,£50.00,£12.50,£0.00,1
755237784C598203C,cpc,£50.00,£12.50,£0.00,1
75S92062K3694643U,cpc,£50.00,£0.00,£0.00,1
76N19078HM261244K,cpc,£50.00,£12.50,£0.00,1
76N754590D6971734,cpc,£50.00,£12.50,£0.00,1
77H29975G8289011R,cpc,£50.00,£0.00,£0.00,1
77M61652EJ8318902,cpc,£50.00,£12.50,£0.00,1
77S8256162594023D,cpc,£50.00,£12.50,£0.00,1
78791595G5274350K,cpc,£50.00,£12.50,£0.00,1
78P40500R07725546,cpc,£50.00,£12.50,£0.00,1
79G34638EF462062E,cpc,£50.00,£12.50,£0.00,1
79V999970C5203041,cpc,£50.00,£12.50,£0.00,1
7AJ292634C9080434,cpc,£50.00,£12.50,£0.00,1
7AN705200P428371K,cpc,£50.00,£12.50,£0.00,1
7B628666W7142851B,cpc,£50.00,£12.50,£0.00,1
7CE1796543341804J,cpc,£50.00,£0.00,£0.00,1
7DC89391U40314638,cpc,£50.00,£0.00,£0.00,1
7DD35094AV377470Y,cpc,£50.00,£0.00,£0.00,1
7F544826PL789834U,cpc,£50.00,£0.00,£0.00,1
7G267979LJ7636332,cpc,£50.00,£12.50,£0.00,1
7H6680471J907002R,cpc,£50.00,£12.50,£0.00,1
7J7258174F9333130,cpc,£50.00,£0.00,£0.00,1
7JX98617L32685615,cpc,£50.00,£12.50,£0.00,1
7K562349V36494204,cpc,£50.00,£12.50,£0.00,1
7K7509864C765384C,cpc,£50.00,£12.50,£0.00,1
7K754497074371531,cpc,£50.00,£12.50,£0.00,1
7LA78398WB4902704,cpc,£50.00,£12.50,£0.00,1
7LK58845311257425,cpc,£50.00,£12.50,£0.00,1
7NS91860C4569423U,cpc,£50.00,£0.00,£0.00,1
7NX70300TN470213R,cpc,£50.00,£0.00,£0.00,1
7PG475156G975060N,cpc,£50.00,£12.50,£0.00,1
7PN346070W964204C,cpc,£50.00,£12.50,£0.00,1
7R36479912424721B,cpc,£50.00,£12.50,£0.00,1
7R7140318L2062920,cpc,£50.00,£12.50,£0.00,1
7S140256FW985425P,cpc,£50.00,£0.00,£0.00,1
7SB069291N637823C,cpc,£50.00,£12.50,£0.00,1
7TA50059C74712203,cpc,£50.00,£12.50,£0.00,1
7VR758948D088542J,cpc,£50.00,£12.50,£0.00,1
7VY01219G5944861P,cpc,£50.00,£12.50,£0.00,1
7WB677529U250660G,cpc,£50.00,£12.50,£0.00,1
7WW01446W96637327,cpc,£50.00,£12.50,£0.00,1
7XE506512F7905911,cpc,£50.00,£12.50,£0.00,1
7XM58935U92782924,cpc,£50.00,£12.50,£0.00,1
7XU10976UC233454Y,cpc,£50.00,£12.50,£0.00,1
7Y184675A4602553P,cpc,£50.00,£12.50,£0.00,1
7YA17303FL809512C,cpc,£50.00,£12.50,£0.00,1
7YK84952FH739002S,cpc,£50.00,£0.00,£0.00,1
7YP17147B7532341W,cpc,£50.00,£12.50,£0.00,1
805950562F4933358,cpc,£50.00,£12.50,£0.00,1
80K62198DW886340X,cpc,£50.00,£12.50,£0.00,1
82G76988EG668083S,cpc,£50.00,£12.50,£0.00,1
82X19488V3708102W,cpc,£50.00,£12.50,£0.00,1
83015785DM609744F,cpc,£50.00,£12.50,£0.00,1
83U85372AC193325D,cpc,£50.00,£12.50,£0.00,1
849377028G020162S,cpc,£50.00,£12.50,£0.00,1
84H28817GM462890G,cpc,£50.00,£12.50,£0.00,1
87385685N78344417,cpc,£50.00,£12.50,£0.00,1
88N70454X5351381J,cpc,£50.00,£12.50,£0.00,1
88N765467T8388150,cpc,£50.00,£12.50,£0.00,1
8AK48879XP430545W,cpc,£50.00,£12.50,£0.00,1
8AP09151HU796335G,cpc,£50.00,£12.50,£0.00,1
8B310557WX370520B,cpc,£50.00,£12.50,£0.00,1
8C57149757641332K,cpc,£50.00,£12.50,£0.00,1
8C664501VE9902346,cpc,£50.00,£12.50,£0.00,1
8CE771705Y796912J,cpc,£50.00,£12.50,£0.00,1
8CP79009L32742304,cpc,£50.00,£0.00,£0.00,1
8CV48362GS207480Y,cpc,£50.00,£12.50,£0.00,1
8CY56938CB685540C,cpc,£50.00,£12.50,£0.00,1
8D3344187U4368947,cpc,£50.00,£12.50,£0.00,1
8DC11943R85562115,cpc,£50.00,£12.50,£0.00,1
8E398985X7284115M,cpc,£50.00,£12.50,£0.00,1
8EH14724YD023941K,cpc,£50.00,£12.50,£0.00,1
8EL69928DP258103W,cpc,£50.00,£12.50,£0.00,1
8EX05965JD055134M,cpc,£50.00,£12.50,£0.00,1
8FX627416S366325Y,cpc,£50.00,£12.50,£0.00,1
8GP27235H7134774H,cpc,£50.00,£12.50,£0.00,1
8HC34201R2735244K,cpc,£50.00,£12.50,£0.00,1
8HD32445K3451113B,cpc,£50.00,£12.50,£0.00,1
8HG58982KA219000Y,cpc,£50.00,£12.50,£0.00,1
8J572182LN7427744,cpc,£50.00,£12.50,£0.00,1
8JH57210K1389505F,cpc,£50.00,£0.00,£0.00,1
8K131180BL018034R,cpc,£50.00,£12.50,£0.00,1
8K862680F9356790U,cpc,£50.00,£12.50,£0.00,1
8L3793413B020172M,cpc,£50.00,£0.00,£0.00,1
8LN5421619453502A,cpc,£50.00,£0.00,£0.00,1
8LR955130S783391N,cpc,£50.00,£0.00,£0.00,1
8LX98168UB014562X,cpc,£50.00,£0.00,£0.00,1
8M387940T92356021,cpc,£50.00,£12.50,£0.00,1
8M838633FN864522F,cpc,£50.00,£12.50,£0.00,1
8ND15191H7457080P,cpc,£50.00,£12.50,£0.00,1
8NG50739J83889918,cpc,£50.00,£12.50,£0.00,1
8NT98466383978447,cpc,£50.00,£12.50,£0.00,1
8NW56652AD0753331,cpc,£50.00,£12.50,£0.00,1
8PR11639RJ826851E,cpc,£50.00,£12.50,£0.00,1
8SC528312D344425U,cpc,£50.00,£12.50,£0.00,1
8VC11844C45014837,cpc,£50.00,£12.50,£0.00,1
8VJ97572YW309870D,cpc,£50.00,£12.50,£0.00,1
8W849791U8460053T,cpc,£50.00,£12.50,£0.00,1
8WG24391KA436623V,cpc,£50.00,£12.50,£0.00,1
8WS21837S9788730X,cpc,£50.00,£12.50,£0.00,1
8X111603RV5733050,cpc,£50.00,£0.00,£0.00,1
8XN57976UL141771K,cpc,£50.00,£12.50,£0.00,1
8XP13258E6953274C,cpc,£50.00,£12.50,£0.00,1
8XT2091892546024H,cpc,£50.00,£12.50,£0.00,1
8XU04421MA799820E,cpc,£50.00,£12.50,£0.00,1
90V23976MM3079056,cpc,£50.00,£12.50,£0.00,1
90Y53940269719409,cpc,£50.00,£0.00,£0.00,1
91W570982Y137721H,cpc,£50.00,£0.00,£0.00,1
92H75727XS857143Y,cpc,£50.00,£12.50,£0.00,1
92R63530WN531544G,cpc,£50.00,£0.00,£0.00,1
93K852923Y356820M,cpc,£50.00,£12.50,£0.00,1
93R546061M072913T,cpc,£50.00,£12.50,£0.00,1
94B40114TT875312X,cpc,£50.00,£12.50,£0.00,1
95182978P5783170J,cpc,£50.00,£12.50,£0.00,1
954148380S940660B,cpc,£50.00,£12.50,£0.00,1
9.60502E+16,cpc,£50.00,£12.50,£0.00,1
96981959BE9605423,cpc,£50.00,£12.50,£0.00,1
97087047ND264044X,cpc,£50.00,£12.50,£0.00,1
97584241CL592383A,cpc,£50.00,£12.50,£0.00,1
97F25017HJ118364F,cpc,£50.00,£12.50,£0.00,1
97U969684X9070310,cpc,£50.00,£0.00,£0.00,1
98B70593NB8911011,cpc,£50.00,£12.50,£0.00,1
98F75705PE774174R,cpc,£50.00,£12.50,£0.00,1
9B672928SH188133V,cpc,£50.00,£12.50,£0.00,1
9CM608919S466572D,cpc,£50.00,£12.50,£0.00,1
9DE6487526953003U,cpc,£50.00,£0.00,£0.00,1
9DK51547BP1698511,cpc,£50.00,£12.50,£0.00,1
9DW9548219676982L,cpc,£50.00,£0.00,£0.00,1
9EP37441GP430692U,cpc,£50.00,£12.50,£0.00,1
9FN29339CA3439358,cpc,£50.00,£12.50,£0.00,1
9G2144937L727743E,cpc,£50.00,£12.50,£0.00,1
9GC29131KA194153C,cpc,£50.00,£12.50,£0.00,1
9GK84449GP2650526,cpc,£50.00,£12.50,£0.00,1
9H919681N87248451,cpc,£50.00,£12.50,£0.00,1
9H953079HY541900U,cpc,£50.00,£12.50,£0.00,1
9HE5713230349444M,cpc,£50.00,£12.50,£0.00,1
9HJ02574PP536184A,cpc,£50.00,£12.50,£0.00,1
9J468922D14810508,cpc,£50.00,£12.50,£0.00,1
9JK75026PB480210K,cpc,£50.00,£12.50,£0.00,1
9JU181806A054760R,cpc,£50.00,£12.50,£0.00,1
9KF18998D4167671U,cpc,£50.00,£12.50,£0.00,1
9KL38401B8666061U,cpc,£50.00,£12.50,£0.00,1
9L994953VY9882506,cpc,£50.00,£12.50,£0.00,1
9LB95179WJ041724M,cpc,£50.00,£12.50,£0.00,1
9LD16068V6835283A,cpc,£50.00,£12.50,£0.00,1
9M10443755302860P,cpc,£50.00,£12.50,£0.00,1
9MU78502NH854742X,cpc,£50.00,£12.50,£0.00,1
9N8636412W6310619,cpc,£50.00,£12.50,£0.00,1
9NA60939P4014245T,cpc,£50.00,£12.50,£0.00,1
9R3662683H169241K,cpc,£50.00,£12.50,£0.00,1
9RA0617513266225Y,cpc,£50.00,£12.50,£0.00,1
9RP361193G2979914,cpc,£50.00,£12.50,£0.00,1
9RR42664AU380371G,cpc,£50.00,£12.50,£0.00,1
9RV46549SV004925K,cpc,£50.00,£12.50,£0.00,1
9SB37774DG030524T,cpc,£50.00,£12.50,£0.00,1
9SC78348FF942140D,cpc,£50.00,£0.00,£0.00,1
9TY3337043468181R,cpc,£50.00,£12.50,£0.00,1
9V8133757D920972R,cpc,£50.00,£0.00,£0.00,1
9WS292070B599271G,cpc,£50.00,£12.50,£0.00,1
9WU24405S0232830B,cpc,£50.00,£12.50,£0.00,1
9X2313718X781653P,cpc,£50.00,£12.50,£0.00,1
9X5845973R839203G,cpc,£50.00,£0.00,£0.00,1
9XB97148S2356640F,cpc,£50.00,£12.50,£0.00,1
9YX52204WR692813B,cpc,£50.00,£12.50,£0.00,1
ICC6335082904,cpc,£50.00,£12.50,£0.00,1
ICC6335201062,cpc,£50.00,£0.00,£0.00,1
ICC6335218901,cpc,£50.00,£12.50,£0.00,1
ICC6335221989,cpc,£50.00,£12.50,£0.00,1
ICC6335327141,cpc,£50.00,£12.50,£0.00,1
ICC6335335178,cpc,£50.00,£12.50,£0.00,1
ICC6335401633,cpc,£50.00,£12.50,£0.00,1
ICC6335407671,cpc,£50.00,£0.00,£0.00,1
ICC6335624817,cpc,£50.00,£12.50,£0.00,1
ICC6335664197,cpc,£50.00,£12.50,£0.00,1
ICC6335714727,cpc,£50.00,£12.50,£0.00,1
ICC6335718809,cpc,£50.00,£12.50,£0.00,1
ICC6335719988,cpc,£50.00,£12.50,£0.00,1
ICC6335723706,cpc,£50.00,£12.50,£0.00,1
ICC6335748450,cpc,£50.00,£0.00,£0.00,1
ICC6335795467,cpc,£50.00,£12.50,£0.00,1
ICC6335978544,cpc,£50.00,£0.00,£0.00,1
ICC6335994996,cpc,£50.00,£12.50,£0.00,1
ICC6336021375,cpc,£50.00,£12.50,£0.00,1
ICC6336022024,cpc,£50.00,£12.50,£0.00,1
ICC6336041979,cpc,£50.00,£12.50,£0.00,1
ICC6336089015,cpc,£50.00,£12.50,£0.00,1
ICC6336092815,cpc,£50.00,£12.50,£0.00,1
ICC6336105265,cpc,£50.00,£12.50,£0.00,1
ICC6336161949,cpc,£50.00,£12.50,£0.00,1
ICC6336289262,cpc,£50.00,£12.50,£0.00,1
ICC6336292004,cpc,£50.00,£12.50,£0.00,1
ICC6336345872,cpc,£50.00,£12.50,£0.00,1
ICC6336375998,cpc,£50.00,£12.50,£0.00,1
ICC6336433736,cpc,£50.00,£12.50,£0.00,1
ICC6336455229,cpc,£50.00,£12.50,£0.00,1
ICC6336475002,cpc,£50.00,£12.50,£0.00,1
ICC6336502980,cpc,£50.00,£0.00,£0.00,1
ICC6336508725,cpc,£50.00,£12.50,£0.00,1
ICC6336516660,cpc,£50.00,£12.50,£0.00,1
ICC6336535380,cpc,£50.00,£12.50,£0.00,1
ICC6336615367,cpc,£50.00,£12.50,£0.00,1
ICC6336729625,cpc,£50.00,£0.00,£0.00,1
ICC6336841777,cpc,£50.00,£12.50,£0.00,1
ICC6336846819,cpc,£50.00,£12.50,£0.00,1
ICC6336877496,cpc,£50.00,£12.50,£0.00,1
ICC6336917582,cpc,£50.00,£12.50,£0.00,1
ICC6336924822,cpc,£50.00,£0.00,£0.00,1
ICC6337038790,cpc,£50.00,£12.50,£0.00,1
ICC6337119818,cpc,£50.00,£0.00,£0.00,1
ICC6337233800,cpc,£50.00,£0.00,£0.00,1
ICC6337319216,cpc,£50.00,£0.00,£0.00,1
ICC6337324705,cpc,£50.00,£12.50,£0.00,1
ICC6337548378,cpc,£50.00,£12.50,£0.00,1
ICC6337558921,cpc,£50.00,£12.50,£0.00,1
ICC6337600548,cpc,£50.00,£12.50,£0.00,1
ICC6337774753,cpc,£50.00,£12.50,£0.00,1
ICC6337943093,cpc,£50.00,£12.50,£0.00,1
ICC6338417136,cpc,£50.00,£0.00,£0.00,1
ICC6338424860,cpc,£50.00,£12.50,£0.00,1
ICC6338439564,cpc,£50.00,£12.50,£0.00,1
ICC6338509024,cpc,£50.00,£12.50,£0.00,1
ICC6338515996,cpc,£50.00,£12.50,£0.00,1
ICC6338550277,cpc,£50.00,£12.50,£0.00,1
ICC6338730712,cpc,£50.00,£12.50,£0.00,1
ICC6339069521,cpc,£50.00,£12.50,£0.00,1
ICC6339081198,cpc,£50.00,£12.50,£0.00,1
ICC6339094623,cpc,£50.00,£12.50,£0.00,1
ICC6339188155,cpc,£50.00,£12.50,£0.00,1
ICC6339259090,cpc,£50.00,£12.50,£0.00,1
ICC6339334445,cpc,£50.00,£12.50,£0.00,1
ICC6339345637,cpc,£50.00,£12.50,£0.00,1
ICC6339485283,cpc,£50.00,£0.00,£0.00,1
ICC6339893872,cpc,£50.00,£12.50,£0.00,1
ICC6340257453,cpc,£50.00,£12.50,£0.00,1
ICC6340314403,cpc,£50.00,£0.00,£0.00,1
ICC6340337906,cpc,£50.00,£12.50,£0.00,1
ICC6340580124,cpc,£50.00,£12.50,£0.00,1
ICC6340704099,cpc,£50.00,£12.50,£0.00,1
ICC6341072574,cpc,£50.00,£12.50,£0.00,1
ICC6341261345,cpc,£50.00,£12.50,£0.00,1
ICC6341405373,cpc,£50.00,£12.50,£0.00,1
ICC6342053541,cpc,£50.00,£0.00,£0.00,1
ICC6343607539,cpc,£50.00,£12.50,£0.00,1
ICC6343737600,cpc,£50.00,£12.50,£0.00,1
ICC6344472007,cpc,£50.00,£12.50,£0.00,1
ICC6344810035,cpc,£50.00,£0.00,£0.00,1
ICC6345843072,cpc,£50.00,£0.00,£0.00,1
ICC6346083628,cpc,£50.00,£12.50,£0.00,1
ICC6346309640,cpc,£50.00,£12.50,£0.00,1
ICC6347747077,cpc,£50.00,£12.50,£0.00,1
ICC6347751965,cpc,£50.00,£12.50,£0.00,1
ICC6347937684,cpc,£50.00,£0.00,£0.00,1
ICC6347977125,cpc,£50.00,£12.50,£0.00,1
ICC6348120364,cpc,£50.00,£12.50,£0.00,1
ICC6349506894,cpc,£50.00,£12.50,£0.00,1
ICC6349986291,cpc,£50.00,£12.50,£0.00,1
ICC6351102328,cpc,£50.00,£0.00,£0.00,1
ICC6351378190,cpc,£50.00,£12.50,£0.00,1
ICC6353844523,cpc,£50.00,£12.50,£0.00,1
ICC6354890499,cpc,£50.00,£12.50,£0.00,1
ICC6356028651,cpc,£50.00,£0.00,£0.00,1
ICC6357132495,cpc,£50.00,£12.50,£0.00,1
ICC6357483420,cpc,£50.00,£0.00,£0.00,1
ICC6357943772,cpc,£50.00,£12.50,£0.00,1
ICC6840365985,cpc,£50.00,£12.50,£0.00,1
ICC6840386206,cpc,£50.00,£0.00,£0.00,1
ICC6840386870,cpc,£50.00,£12.50,£0.00,1
ICC6840390753,cpc,£50.00,£12.50,£0.00,1
ICC6840423299,cpc,£50.00,£12.50,£0.00,1
ICC6840517581,cpc,£50.00,£12.50,£0.00,1
ICC6840601448,cpc,£50.00,£12.50,£0.00,1
ICC6840612210,cpc,£50.00,£12.50,£0.00,1
ICC6840783744,cpc,£50.00,£12.50,£0.00,1
ICC6841016821,cpc,£50.00,£12.50,£0.00,1
ICC6841042503,cpc,£50.00,£0.00,£0.00,1
ICC6841056257,cpc,£50.00,£12.50,£0.00,1
ICC6841098380,cpc,£50.00,£12.50,£0.00,1
ICC6841109347,cpc,£50.00,£12.50,£0.00,1
ICC6841194409,cpc,£50.00,£12.50,£0.00,1
ICC6841243264,cpc,£50.00,£12.50,£0.00,1
ICC6841314639,cpc,£50.00,£12.50,£0.00,1
ICC6841446941,cpc,£50.00,£12.50,£0.00,1
ICC6841506714,cpc,£50.00,£12.50,£0.00,1
ICC6841519182,cpc,£50.00,£12.50,£0.00,1
ICC6841533881,cpc,£50.00,£12.50,£0.00,1
ICC6841547655,cpc,£50.00,£12.50,£0.00,1
ICC6841639261,cpc,£50.00,£12.50,£0.00,1
ICC6841639479,cpc,£50.00,£12.50,£0.00,1
ICC6841640567,cpc,£50.00,£12.50,£0.00,1
ICC6841654567,cpc,£50.00,£12.50,£0.00,1
ICC6841828080,cpc,£50.00,£12.50,£0.00,1
ICC6841905571,cpc,£50.00,£12.50,£0.00,2
ICC6841972315,cpc,£50.00,£12.50,£0.00,1
ICC6841985608,cpc,£50.00,£12.50,£0.00,1
ICC6841997886,cpc,£50.00,£0.00,£0.00,1
ICC6842035923,cpc,£50.00,£12.50,£0.00,1
ICC6842152430,cpc,£50.00,£12.50,£0.00,1
ICC6842160946,cpc,£50.00,£0.00,£0.00,1
ICC6842278169,cpc,£50.00,£12.50,£0.00,1
ICC6842334347,cpc,£50.00,£0.00,£0.00,1
ICC6842429477,cpc,£50.00,£0.00,£0.00,1
ICC6842639785,cpc,£50.00,£12.50,£0.00,1
ICC6842800580,cpc,£50.00,£12.50,£0.00,1
ICC6842836886,cpc,£50.00,£12.50,£0.00,1
ICC6842940509,cpc,£50.00,£12.50,£0.00,1
ICC6842947939,cpc,£50.00,£12.50,£0.00,1
ICC6843044883,cpc,£50.00,£12.50,£0.00,1
ICC6843063832,cpc,£50.00,£12.50,£0.00,1
ICC6843515311,cpc,£50.00,£12.50,£0.00,1
ICC6843615960,cpc,£50.00,£12.50,£0.00,1
ICC6843691360,cpc,£50.00,£12.50,£0.00,1
ICC6843719693,cpc,£50.00,£12.50,£0.00,1
ICC6843941083,cpc,£50.00,£12.50,£0.00,1
ICC6843961701,cpc,£50.00,£0.00,£0.00,1
ICC6843985615,cpc,£50.00,£12.50,£0.00,1
ICC6843994146,cpc,£50.00,£12.50,£0.00,1
ICC6844038629,cpc,£50.00,£0.00,£0.00,1
ICC6844432440,cpc,£50.00,£12.50,£0.00,1
ICC6844442825,cpc,£50.00,£12.50,£0.00,1
ICC6844448593,cpc,£50.00,£12.50,£0.00,1
ICC6844492673,cpc,£50.00,£12.50,£0.00,1
ICC6844509659,cpc,£50.00,£12.50,£0.00,1
ICC6844568298,cpc,£50.00,£12.50,£0.00,1
ICC6844592251,cpc,£50.00,£12.50,£0.00,1
ICC6844627808,cpc,£50.00,£12.50,£0.00,1
ICC6844693556,cpc,£50.00,£12.50,£0.00,1
ICC6844763653,cpc,£50.00,£12.50,£0.00,1
ICC6844802599,cpc,£50.00,£12.50,£0.00,1
ICC6845153084,cpc,£50.00,£0.00,£0.00,1
ICC6845189245,cpc,£50.00,£12.50,£0.00,1
ICC6845252699,cpc,£50.00,£12.50,£0.00,1
ICC6845519482,cpc,£50.00,£12.50,£0.00,1
ICC6845630193,cpc,£50.00,£12.50,£0.00,1
ICC6845705947,cpc,£50.00,£12.50,£0.00,1
ICC6845718814,cpc,£50.00,£12.50,£0.00,1
ICC6845890399,cpc,£50.00,£0.00,£0.00,1
ICC6846028553,cpc,£50.00,£12.50,£0.00,1
ICC6846076217,cpc,£50.00,£12.50,£0.00,1
ICC6846319502,cpc,£50.00,£12.50,£0.00,1
ICC6846718381,cpc,£50.00,£0.00,£0.00,1
